date,close,open
"Dec 11, 2015",3434.58,3441.6
"Dec 10, 2015",3455.5,3469.81
"Dec 9, 2015",3472.44,3462.58
"Dec 8, 2015",3470.07,3518.65
"Dec 7, 2015",3536.93,3529.81
"Dec 4, 2015",3524.99,3558.15
"Dec 3, 2015",3584.82,3525.73
"Dec 2, 2015",3536.91,3450.28
"Dec 1, 2015",3456.31,3442.44
"Nov 30, 2015",3445.4,3433.86
"Nov 27, 2015",3436.3,3616.54
"Nov 26, 2015",3635.55,3659.57
"Nov 25, 2015",3647.93,3614.07
"Nov 24, 2015",3616.11,3602.89
"Nov 23, 2015",3610.31,3630.87
"Nov 20, 2015",3630.5,3620.79
"Nov 19, 2015",3617.06,3573.78
"Nov 18, 2015",3568.47,3605.06
"Nov 17, 2015",3604.8,3629.98
"Nov 16, 2015",3606.96,3522.46
"Nov 13, 2015",3580.84,3600.76
"Nov 12, 2015",3632.9,3656.82
"Nov 11, 2015",3650.25,3635.0
"Nov 10, 2015",3640.49,3617.4
"Nov 9, 2015",3646.88,3588.5
"Nov 6, 2015",3590.03,3514.44
"Nov 5, 2015",3522.82,3459.22
"Nov 4, 2015",3459.64,3325.62
"Nov 3, 2015",3316.7,3330.32
"Nov 2, 2015",3325.08,3337.58
"Oct 30, 2015",3382.56,3380.28
"Oct 29, 2015",3387.32,3387.77
"Oct 28, 2015",3375.2,3417.01
"Oct 27, 2015",3434.34,3409.14
"Oct 26, 2015",3429.58,3448.65
"Oct 23, 2015",3412.43,3377.55
"Oct 22, 2015",3368.74,3292.29
"Oct 21, 2015",3320.68,3428.56
"Oct 20, 2015",3425.33,3377.55
"Oct 19, 2015",3386.7,3401.63
"Oct 16, 2015",3391.35,3358.3
"Oct 15, 2015",3338.07,3255.03
"Oct 14, 2015",3262.44,3280.02
"Oct 13, 2015",3293.23,3262.16
"Oct 12, 2015",3287.66,3193.54
"Oct 9, 2015",3183.15,3146.64
"Oct 8, 2015",3143.36,3156.07
"Sep 30, 2015",3052.78,3052.84
"Sep 29, 2015",3038.14,3055.22
"Sep 28, 2015",3100.76,3085.57
"Sep 25, 2015",3092.35,3130.85
"Sep 24, 2015",3142.69,3126.49
"Sep 23, 2015",3115.89,3137.72
"Sep 22, 2015",3185.62,3161.32
"Sep 21, 2015",3156.54,3072.09
"Sep 18, 2015",3097.92,3100.28
"Sep 17, 2015",3086.06,3131.98
"Sep 16, 2015",3152.26,2998.04
"Sep 15, 2015",3005.17,3043.8
"Sep 14, 2015",3114.8,3221.17
"Sep 11, 2015",3200.23,3189.48
"Sep 10, 2015",3197.89,3190.55
"Sep 9, 2015",3243.09,3182.55
"Sep 8, 2015",3170.45,3054.44
"Sep 7, 2015",3080.42,3149.38
"Sep 2, 2015",3160.17,3027.68
"Sep 1, 2015",3166.62,3157.83
"Aug 31, 2015",3205.99,3203.56
"Aug 28, 2015",3232.35,3125.26
"Aug 27, 2015",3083.59,2978.03
"Aug 26, 2015",2927.29,2980.79
"Aug 25, 2015",2964.97,3004.13
"Aug 24, 2015",3209.9,3373.48
"Aug 21, 2015",3507.74,3609.96
"Aug 20, 2015",3664.29,3754.57
"Aug 19, 2015",3794.11,3646.8
"Aug 18, 2015",3748.16,3999.13
"Aug 17, 2015",3993.67,3947.84
"Aug 14, 2015",3965.33,3976.41
"Aug 13, 2015",3954.56,3869.91
"Aug 12, 2015",3886.32,3881.23
"Aug 11, 2015",3927.91,3928.81
"Aug 10, 2015",3928.42,3786.03
"Aug 7, 2015",3744.2,3692.61
"Aug 6, 2015",3661.54,3625.5
"Aug 5, 2015",3694.57,3745.65
"Aug 4, 2015",3756.54,3621.85
"Aug 3, 2015",3622.91,3614.99
"Jul 31, 2015",3663.73,3655.67
"Jul 30, 2015",3705.77,3773.79
"Jul 29, 2015",3789.17,3689.82
"Jul 28, 2015",3663.0,3573.14
"Jul 27, 2015",3725.56,3985.57
"Jul 24, 2015",4070.91,4124.75
"Jul 23, 2015",4123.92,4022.27
"Jul 22, 2015",4026.04,3996.43
"Jul 21, 2015",4017.67,3939.9
"Jul 20, 2015",3992.11,3948.42
"Jul 17, 2015",3957.35,3831.42
"Jul 16, 2015",3823.18,3758.5
"Jul 15, 2015",3805.7,3874.97
"Jul 14, 2015",3924.49,3958.37
"Jul 13, 2015",3970.39,3918.99
"Jul 10, 2015",3877.8,3707.46
"Jul 9, 2015",3709.33,3432.45
"Jul 8, 2015",3507.19,3467.4
"Jul 7, 2015",3727.12,3654.78
"Jul 6, 2015",3775.91,3975.21
"Jul 3, 2015",3686.92,3793.71
"Jul 2, 2015",3912.77,4058.62
"Jul 1, 2015",4053.7,4214.15
"Jun 30, 2015",4277.22,4006.75
"Jun 29, 2015",4053.03,4289.77
"Jun 26, 2015",4192.87,4399.93
"Jun 25, 2015",4527.78,4711.76
"Jun 24, 2015",4690.15,4604.58
"Jun 23, 2015",4576.49,4471.61
"Jun 19, 2015",4478.36,4689.93
"Jun 18, 2015",4785.36,4942.52
"Jun 17, 2015",4967.9,4890.55
"Jun 16, 2015",4887.43,5004.41
"Jun 15, 2015",5062.99,5174.42
"Jun 12, 2015",5166.35,5143.34
"Jun 11, 2015",5121.59,5101.44
"Jun 10, 2015",5106.04,5049.2
"Jun 9, 2015",5113.53,5145.98
"Jun 8, 2015",5131.88,5045.69
"Jun 5, 2015",5023.1,5016.09
"Jun 4, 2015",4947.1,4912.95
"Jun 3, 2015",4909.98,4924.38
"Jun 2, 2015",4910.53,4844.7
"Jun 1, 2015",4828.74,4633.1
"May 29, 2015",4611.74,4603.47
"May 28, 2015",4620.27,4943.74
"May 27, 2015",4941.71,4932.85
"May 26, 2015",4910.9,4854.85
"May 25, 2015",4813.8,4660.08
"May 22, 2015",4657.6,4584.98
"May 21, 2015",4529.42,4456.43
"May 20, 2015",4446.29,4434.98
"May 19, 2015",4417.55,4285.78
"May 18, 2015",4283.49,4277.89
"May 15, 2015",4308.69,4366.82
"May 14, 2015",4378.31,4372.82
"May 13, 2015",4375.76,4402.38
"May 12, 2015",4401.22,4342.37
"May 11, 2015",4333.58,4231.27
"May 8, 2015",4205.92,4152.98
"May 7, 2015",4112.21,4197.9
"May 6, 2015",4229.27,4311.64
"May 5, 2015",4298.71,4479.85
"May 4, 2015",4480.46,4441.34
"Apr 30, 2015",4441.66,4483.01
"Apr 29, 2015",4476.62,4446.12
"Apr 28, 2015",4476.21,4527.64
"Apr 27, 2015",4527.4,4441.93
"Apr 24, 2015",4393.69,4355.95
"Apr 23, 2015",4414.51,4414.48
"Apr 22, 2015",4398.49,4304.6
"Apr 21, 2015",4293.62,4212.18
"Apr 20, 2015",4217.08,4301.35
"Apr 17, 2015",4287.3,4254.72
"Apr 16, 2015",4194.82,4055.92
